Time,Result ID,URL,Load zone,User scenario,Status code,RTT min,RTT max,RTT avg,Count,Value,Method,Content types,Compressed count,Avg content length,Avg compressed content length,Content type,Custom metric/Page title,Custom metric type,Log severity level,Log message,Standard deviation,Median
2016-05-08 14:17:58.072015+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,543378.3072770009,,,,,,,,,,,,,,
2016-05-08 14:18:01.151780+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,632817.451658822,,,,,,,,,,,,,,
2016-05-08 14:18:04.179079+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,985514.4848544908,,,,,,,,,,,,,,
2016-05-08 14:18:07.201050+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,756542.2555485329,,,,,,,,,,,,,,
2016-05-08 14:18:10.229835+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,873493.2081698739,,,,,,,,,,,,,,
2016-05-08 14:18:13.252794+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,566933.4473055861,,,,,,,,,,,,,,
2016-05-08 14:18:16.277211+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,735288.9537830672,,,,,,,,,,,,,,
2016-05-08 14:18:19.303882+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,2054656.089148771,,,,,,,,,,,,,,
2016-05-08 14:18:22.327926+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,1851849.1084148022,,,,,,,,,,,,,,
2016-05-08 14:18:25.353093+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,1313163.4142269925,,,,,,,,,,,,,,
2016-05-08 14:18:28.376384+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,1133743.8800034134,,,,,,,,,,,,,,
2016-05-08 14:18:31.400315+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,1585025.5842477886,,,,,,,,,,,,,,
2016-05-08 14:18:34.423228+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,1000777.726649758,,,,,,,,,,,,,,
2016-05-08 14:18:37.447804+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,1832227.1180399773,,,,,,,,,,,,,,
2016-05-08 14:18:40.471837+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,1516026.285436133,,,,,,,,,,,,,,
2016-05-08 14:18:43.497640+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,271684.5743096957,,,,,,,,,,,,,,
2016-05-08 14:18:46.523250+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,1358339.403730551,,,,,,,,,,,,,,
2016-05-08 14:18:49.548374+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,589562.9574804909,,,,,,,,,,,,,,
2016-05-08 14:18:52.572706+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,1630377.6875831797,,,,,,,,,,,,,,
2016-05-08 14:18:55.598123+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,2422962.762195001,,,,,,,,,,,,,,
2016-05-08 14:18:58.621715+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,1428988.6237995657,,,,,,,,,,,,,,
2016-05-08 14:19:01.646668+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,1063051.227572792,,,,,,,,,,,,,,
2016-05-08 14:19:04.670712+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,1514199.6894887476,,,,,,,,,,,,,,
2016-05-08 14:19:07.695033+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,300240.5167174659,,,,,,,,,,,,,,
2016-05-08 14:19:10.718858+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:13.739578+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:16.759264+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:19.777694+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:22.796189+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:25.814422+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:28.833328+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:31.849279+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:42.979803+00:00,__li_bandwidth,,"Amazon US East (Ashburn, US)",,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:14:05.162985+00:00,__li_bandwidth,,Aggregated (World),,,,,545513.9251395966,,,,,,,,,,,,,,
2016-05-08 14:14:08.231059+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:14:11.273665+00:00,__li_bandwidth,,Aggregated (World),,,,,270184.0000420692,,,,,,,,,,,,,,
2016-05-08 14:14:14.298794+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:14:17.318209+00:00,__li_bandwidth,,Aggregated (World),,,,,272259.09099038295,,,,,,,,,,,,,,
2016-05-08 14:14:20.343656+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:14:23.362613+00:00,__li_bandwidth,,Aggregated (World),,,,,272300.7556254546,,,,,,,,,,,,,,
2016-05-08 14:14:26.387357+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:14:29.406953+00:00,__li_bandwidth,,Aggregated (World),,,,,544316.5244622128,,,,,,,,,,,,,,
2016-05-08 14:14:32.438874+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:14:35.459642+00:00,__li_bandwidth,,Aggregated (World),,,,,544802.3927713676,,,,,,,,,,,,,,
2016-05-08 14:14:38.486100+00:00,__li_bandwidth,,Aggregated (World),,,,,359680.2343062833,,,,,,,,,,,,,,
2016-05-08 14:14:41.508001+00:00,__li_bandwidth,,Aggregated (World),,,,,455356.6553437495,,,,,,,,,,,,,,
2016-05-08 14:14:44.531617+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:14:47.551577+00:00,__li_bandwidth,,Aggregated (World),,,,,272209.95753921487,,,,,,,,,,,,,,
2016-05-08 14:14:50.576002+00:00,__li_bandwidth,,Aggregated (World),,,,,372064.6034397989,,,,,,,,,,,,,,
2016-05-08 14:14:53.599266+00:00,__li_bandwidth,,Aggregated (World),,,,,171618.2053267506,,,,,,,,,,,,,,
2016-05-08 14:14:56.623255+00:00,__li_bandwidth,,Aggregated (World),,,,,294892.70460067963,,,,,,,,,,,,,,
2016-05-08 14:14:59.646457+00:00,__li_bandwidth,,Aggregated (World),,,,,248867.34292559445,,,,,,,,,,,,,,
2016-05-08 14:15:02.671675+00:00,__li_bandwidth,,Aggregated (World),,,,,271737.0213528343,,,,,,,,,,,,,,
2016-05-08 14:15:05.694432+00:00,__li_bandwidth,,Aggregated (World),,,,,815876.6633440863,,,,,,,,,,,,,,
2016-05-08 14:15:08.718010+00:00,__li_bandwidth,,Aggregated (World),,,,,543769.1846445452,,,,,,,,,,,,,,
2016-05-08 14:15:11.742096+00:00,__li_bandwidth,,Aggregated (World),,,,,271838.7400891575,,,,,,,,,,,,,,
2016-05-08 14:15:14.767101+00:00,__li_bandwidth,,Aggregated (World),,,,,271756.24503099994,,,,,,,,,,,,,,
2016-05-08 14:15:17.789767+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:15:20.811543+00:00,__li_bandwidth,,Aggregated (World),,,,,543923.6581653774,,,,,,,,,,,,,,
2016-05-08 14:15:23.833574+00:00,__li_bandwidth,,Aggregated (World),,,,,252188.09872833823,,,,,,,,,,,,,,
2016-05-08 14:15:26.858407+00:00,__li_bandwidth,,Aggregated (World),,,,,1086575.7616430875,,,,,,,,,,,,,,
2016-05-08 14:15:29.882303+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:15:32.903470+00:00,__li_bandwidth,,Aggregated (World),,,,,564044.2914939823,,,,,,,,,,,,,,
2016-05-08 14:15:35.927197+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:15:38.948682+00:00,__li_bandwidth,,Aggregated (World),,,,,816047.9816408401,,,,,,,,,,,,,,
2016-05-08 14:15:41.972772+00:00,__li_bandwidth,,Aggregated (World),,,,,543508.1728799469,,,,,,,,,,,,,,
2016-05-08 14:15:44.995251+00:00,__li_bandwidth,,Aggregated (World),,,,,815949.2761247213,,,,,,,,,,,,,,
2016-05-08 14:15:48.020457+00:00,__li_bandwidth,,Aggregated (World),,,,,271569.12393346033,,,,,,,,,,,,,,
2016-05-08 14:15:51.045455+00:00,__li_bandwidth,,Aggregated (World),,,,,271586.98911241465,,,,,,,,,,,,,,
2016-05-08 14:15:54.069244+00:00,__li_bandwidth,,Aggregated (World),,,,,271865.35048222577,,,,,,,,,,,,,,
2016-05-08 14:15:57.088339+00:00,__li_bandwidth,,Aggregated (World),,,,,816864.9270277772,,,,,,,,,,,,,,
2016-05-08 14:16:00.113437+00:00,__li_bandwidth,,Aggregated (World),,,,,543327.9671018053,,,,,,,,,,,,,,
2016-05-08 14:16:03.137008+00:00,__li_bandwidth,,Aggregated (World),,,,,543599.8487883722,,,,,,,,,,,,,,
2016-05-08 14:16:06.162130+00:00,__li_bandwidth,,Aggregated (World),,,,,543322.9381465451,,,,,,,,,,,,,,
2016-05-08 14:16:09.185585+00:00,__li_bandwidth,,Aggregated (World),,,,,1087239.9713573665,,,,,,,,,,,,,,
2016-05-08 14:16:12.210815+00:00,__li_bandwidth,,Aggregated (World),,,,,566508.2322748011,,,,,,,,,,,,,,
2016-05-08 14:16:15.235272+00:00,__li_bandwidth,,Aggregated (World),,,,,1064012.2150973366,,,,,,,,,,,,,,
2016-05-08 14:16:18.259905+00:00,__li_bandwidth,,Aggregated (World),,,,,271789.668366377,,,,,,,,,,,,,,
2016-05-08 14:16:21.283009+00:00,__li_bandwidth,,Aggregated (World),,,,,815780.8558482567,,,,,,,,,,,,,,
2016-05-08 14:16:24.308082+00:00,__li_bandwidth,,Aggregated (World),,,,,271750.5854413851,,,,,,,,,,,,,,
2016-05-08 14:16:27.332912+00:00,__li_bandwidth,,Aggregated (World),,,,,911728.2915971174,,,,,,,,,,,,,,
2016-05-08 14:16:30.359235+00:00,__li_bandwidth,,Aggregated (World),,,,,787449.6047518989,,,,,,,,,,,,,,
2016-05-08 14:16:33.383385+00:00,__li_bandwidth,,Aggregated (World),,,,,1018381.038764955,,,,,,,,,,,,,,
2016-05-08 14:16:36.408511+00:00,__li_bandwidth,,Aggregated (World),,,,,543491.1097859129,,,,,,,,,,,,,,
2016-05-08 14:16:39.431494+00:00,__li_bandwidth,,Aggregated (World),,,,,815812.9690931519,,,,,,,,,,,,,,
2016-05-08 14:16:42.454304+00:00,__li_bandwidth,,Aggregated (World),,,,,543907.6990360285,,,,,,,,,,,,,,
2016-05-08 14:16:45.477190+00:00,__li_bandwidth,,Aggregated (World),,,,,1631170.7111971362,,,,,,,,,,,,,,
2016-05-08 14:16:48.501865+00:00,__li_bandwidth,,Aggregated (World),,,,,543571.9684170922,,,,,,,,,,,,,,
2016-05-08 14:16:51.524999+00:00,__li_bandwidth,,Aggregated (World),,,,,271924.34343818587,,,,,,,,,,,,,,
2016-05-08 14:16:54.550453+00:00,__li_bandwidth,,Aggregated (World),,,,,860352.0137500206,,,,,,,,,,,,,,
2016-05-08 14:16:57.573742+00:00,__li_bandwidth,,Aggregated (World),,,,,1041896.6861972405,,,,,,,,,,,,,,
2016-05-08 14:17:00.598852+00:00,__li_bandwidth,,Aggregated (World),,,,,814901.9374502084,,,,,,,,,,,,,,
2016-05-08 14:17:03.627227+00:00,__li_bandwidth,,Aggregated (World),,,,,814360.9596823646,,,,,,,,,,,,,,
2016-05-08 14:17:06.651223+00:00,__li_bandwidth,,Aggregated (World),,,,,861104.0288730445,,,,,,,,,,,,,,
2016-05-08 14:17:09.674872+00:00,__li_bandwidth,,Aggregated (World),,,,,1041944.7250107983,,,,,,,,,,,,,,
2016-05-08 14:17:12.700054+00:00,__li_bandwidth,,Aggregated (World),,,,,360483.31621591153,,,,,,,,,,,,,,
2016-05-08 14:17:15.728649+00:00,__li_bandwidth,,Aggregated (World),,,,,1042588.0788246955,,,,,,,,,,,,,,
2016-05-08 14:17:18.753864+00:00,__li_bandwidth,,Aggregated (World),,,,,497929.5686422287,,,,,,,,,,,,,,
2016-05-08 14:17:21.778314+00:00,__li_bandwidth,,Aggregated (World),,,,,1252079.0570709102,,,,,,,,,,,,,,
2016-05-08 14:17:24.803915+00:00,__li_bandwidth,,Aggregated (World),,,,,650147.6400398995,,,,,,,,,,,,,,
2016-05-08 14:17:27.827591+00:00,__li_bandwidth,,Aggregated (World),,,,,1404608.16568971,,,,,,,,,,,,,,
2016-05-08 14:17:30.852652+00:00,__li_bandwidth,,Aggregated (World),,,,,1064493.8847534363,,,,,,,,,,,,,,
2016-05-08 14:17:33.876252+00:00,__li_bandwidth,,Aggregated (World),,,,,1063975.8300962928,,,,,,,,,,,,,,
2016-05-08 14:17:36.900305+00:00,__li_bandwidth,,Aggregated (World),,,,,543514.283645161,,,,,,,,,,,,,,
2016-05-08 14:17:39.924706+00:00,__li_bandwidth,,Aggregated (World),,,,,271641.3172860733,,,,,,,,,,,,,,
2016-05-08 14:17:42.949736+00:00,__li_bandwidth,,Aggregated (World),,,,,1455007.5387707027,,,,,,,,,,,,,,
2016-05-08 14:17:45.973907+00:00,__li_bandwidth,,Aggregated (World),,,,,1031654.6672191054,,,,,,,,,,,,,,
2016-05-08 14:17:48.998435+00:00,__li_bandwidth,,Aggregated (World),,,,,1589697.04724468,,,,,,,,,,,,,,
2016-05-08 14:17:52.021455+00:00,__li_bandwidth,,Aggregated (World),,,,,1133318.5136962556,,,,,,,,,,,,,,
2016-05-08 14:17:55.046264+00:00,__li_bandwidth,,Aggregated (World),,,,,3215227.1432675584,,,,,,,,,,,,,,
2016-05-08 14:17:58.072015+00:00,__li_bandwidth,,Aggregated (World),,,,,543378.3072770009,,,,,,,,,,,,,,
2016-05-08 14:18:01.151780+00:00,__li_bandwidth,,Aggregated (World),,,,,632817.451658822,,,,,,,,,,,,,,
2016-05-08 14:18:04.179079+00:00,__li_bandwidth,,Aggregated (World),,,,,985514.4848544908,,,,,,,,,,,,,,
2016-05-08 14:18:07.201050+00:00,__li_bandwidth,,Aggregated (World),,,,,756542.2555485329,,,,,,,,,,,,,,
2016-05-08 14:18:10.229835+00:00,__li_bandwidth,,Aggregated (World),,,,,873493.2081698739,,,,,,,,,,,,,,
2016-05-08 14:18:13.252794+00:00,__li_bandwidth,,Aggregated (World),,,,,566933.4473055861,,,,,,,,,,,,,,
2016-05-08 14:18:16.277211+00:00,__li_bandwidth,,Aggregated (World),,,,,735288.9537830672,,,,,,,,,,,,,,
2016-05-08 14:18:19.303882+00:00,__li_bandwidth,,Aggregated (World),,,,,2054656.089148771,,,,,,,,,,,,,,
2016-05-08 14:18:22.327926+00:00,__li_bandwidth,,Aggregated (World),,,,,1851849.1084148022,,,,,,,,,,,,,,
2016-05-08 14:18:25.353093+00:00,__li_bandwidth,,Aggregated (World),,,,,1313163.4142269925,,,,,,,,,,,,,,
2016-05-08 14:18:28.376384+00:00,__li_bandwidth,,Aggregated (World),,,,,1133743.8800034134,,,,,,,,,,,,,,
2016-05-08 14:18:31.400315+00:00,__li_bandwidth,,Aggregated (World),,,,,1585025.5842477886,,,,,,,,,,,,,,
2016-05-08 14:18:34.423228+00:00,__li_bandwidth,,Aggregated (World),,,,,1000777.726649758,,,,,,,,,,,,,,
2016-05-08 14:18:37.447804+00:00,__li_bandwidth,,Aggregated (World),,,,,1832227.1180399773,,,,,,,,,,,,,,
2016-05-08 14:18:40.471837+00:00,__li_bandwidth,,Aggregated (World),,,,,1516026.285436133,,,,,,,,,,,,,,
2016-05-08 14:18:43.497640+00:00,__li_bandwidth,,Aggregated (World),,,,,271684.5743096957,,,,,,,,,,,,,,
2016-05-08 14:18:46.523250+00:00,__li_bandwidth,,Aggregated (World),,,,,1358339.403730551,,,,,,,,,,,,,,
2016-05-08 14:18:49.548374+00:00,__li_bandwidth,,Aggregated (World),,,,,589562.9574804909,,,,,,,,,,,,,,
2016-05-08 14:18:52.572706+00:00,__li_bandwidth,,Aggregated (World),,,,,1630377.6875831797,,,,,,,,,,,,,,
2016-05-08 14:18:55.598123+00:00,__li_bandwidth,,Aggregated (World),,,,,2422962.762195001,,,,,,,,,,,,,,
2016-05-08 14:18:58.621715+00:00,__li_bandwidth,,Aggregated (World),,,,,1428988.6237995657,,,,,,,,,,,,,,
2016-05-08 14:19:01.646668+00:00,__li_bandwidth,,Aggregated (World),,,,,1063051.227572792,,,,,,,,,,,,,,
2016-05-08 14:19:04.670712+00:00,__li_bandwidth,,Aggregated (World),,,,,1514199.6894887476,,,,,,,,,,,,,,
2016-05-08 14:19:07.695033+00:00,__li_bandwidth,,Aggregated (World),,,,,300240.5167174659,,,,,,,,,,,,,,
2016-05-08 14:19:10.718858+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:13.739578+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:16.759264+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:19.777694+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:22.796189+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:25.814422+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:28.833328+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:31.849279+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:19:42.979803+00:00,__li_bandwidth,,Aggregated (World),,,,,0.0,,,,,,,,,,,,,,
2016-05-08 14:14:05.162985+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,16.0,,,,,,,,,,,,
2016-05-08 14:14:08.231059+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,16.0,,,,,,,,,,,,
2016-05-08 14:14:11.273665+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,24.0,,,,,,,,,,,,
2016-05-08 14:14:14.298794+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,24.0,,,,,,,,,,,,
2016-05-08 14:14:17.318209+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,32.0,,,,,,,,,,,,
2016-05-08 14:14:20.343656+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,32.0,,,,,,,,,,,,
2016-05-08 14:14:23.362613+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,40.0,,,,,,,,,,,,
2016-05-08 14:14:26.387357+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,40.0,,,,,,,,,,,,
2016-05-08 14:14:29.406953+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,56.0,,,,,,,,,,,,
2016-05-08 14:14:32.438874+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,56.0,,,,,,,,,,,,
2016-05-08 14:14:35.459642+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,72.0,,,,,,,,,,,,
2016-05-08 14:14:38.486100+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,84.0,,,,,,,,,,,,
2016-05-08 14:14:41.508001+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,96.0,,,,,,,,,,,,
2016-05-08 14:14:44.531617+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,96.0,,,,,,,,,,,,
2016-05-08 14:14:47.551577+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,104.0,,,,,,,,,,,,
2016-05-08 14:14:50.576002+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,115.0,,,,,,,,,,,,
2016-05-08 14:14:53.599266+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,120.0,,,,,,,,,,,,
2016-05-08 14:14:56.623255+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,129.0,,,,,,,,,,,,
2016-05-08 14:14:59.646457+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,136.0,,,,,,,,,,,,
2016-05-08 14:15:02.671675+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,144.0,,,,,,,,,,,,
2016-05-08 14:15:05.694432+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,168.0,,,,,,,,,,,,
2016-05-08 14:15:08.718010+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,184.0,,,,,,,,,,,,
2016-05-08 14:15:11.742096+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,192.0,,,,,,,,,,,,
2016-05-08 14:15:14.767101+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,200.0,,,,,,,,,,,,
2016-05-08 14:15:17.789767+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,200.0,,,,,,,,,,,,
2016-05-08 14:15:20.811543+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,216.0,,,,,,,,,,,,
2016-05-08 14:15:23.833574+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,223.0,,,,,,,,,,,,
2016-05-08 14:15:26.858407+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,255.0,,,,,,,,,,,,
2016-05-08 14:15:29.882303+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,255.0,,,,,,,,,,,,
2016-05-08 14:15:32.903470+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,272.0,,,,,,,,,,,,
2016-05-08 14:15:35.927197+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,272.0,,,,,,,,,,,,
2016-05-08 14:15:38.948682+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,296.0,,,,,,,,,,,,
2016-05-08 14:15:41.972772+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,312.0,,,,,,,,,,,,
2016-05-08 14:15:44.995251+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,336.0,,,,,,,,,,,,
2016-05-08 14:15:48.020457+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,344.0,,,,,,,,,,,,
2016-05-08 14:15:51.045455+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,352.0,,,,,,,,,,,,
2016-05-08 14:15:54.069244+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,360.0,,,,,,,,,,,,
2016-05-08 14:15:57.088339+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,384.0,,,,,,,,,,,,
2016-05-08 14:16:00.113437+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,400.0,,,,,,,,,,,,
2016-05-08 14:16:03.137008+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,416.0,,,,,,,,,,,,
2016-05-08 14:16:06.162130+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,432.0,,,,,,,,,,,,
2016-05-08 14:16:09.185585+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,464.0,,,,,,,,,,,,
2016-05-08 14:16:12.210815+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,481.0,,,,,,,,,,,,
2016-05-08 14:16:15.235272+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,512.0,,,,,,,,,,,,
2016-05-08 14:16:18.259905+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,520.0,,,,,,,,,,,,
2016-05-08 14:16:21.283009+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,544.0,,,,,,,,,,,,
2016-05-08 14:16:24.308082+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,552.0,,,,,,,,,,,,
2016-05-08 14:16:27.332912+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,579.0,,,,,,,,,,,,
2016-05-08 14:16:30.359235+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,602.0,,,,,,,,,,,,
2016-05-08 14:16:33.383385+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,632.0,,,,,,,,,,,,
2016-05-08 14:16:36.408511+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,648.0,,,,,,,,,,,,
2016-05-08 14:16:39.431494+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,672.0,,,,,,,,,,,,
2016-05-08 14:16:42.454304+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,688.0,,,,,,,,,,,,
2016-05-08 14:16:45.477190+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,736.0,,,,,,,,,,,,
2016-05-08 14:16:48.501865+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,752.0,,,,,,,,,,,,
2016-05-08 14:16:51.524999+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,760.0,,,,,,,,,,,,
2016-05-08 14:16:54.550453+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,786.0,,,,,,,,,,,,
2016-05-08 14:16:57.573742+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,816.0,,,,,,,,,,,,
2016-05-08 14:17:00.598852+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,840.0,,,,,,,,,,,,
2016-05-08 14:17:03.627227+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,864.0,,,,,,,,,,,,
2016-05-08 14:17:06.651223+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,890.0,,,,,,,,,,,,
2016-05-08 14:17:09.674872+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,920.0,,,,,,,,,,,,
2016-05-08 14:17:12.700054+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,931.0,,,,,,,,,,,,
2016-05-08 14:17:15.728649+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,962.0,,,,,,,,,,,,
2016-05-08 14:17:18.753864+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,976.0,,,,,,,,,,,,
2016-05-08 14:17:21.778314+00:00,__li_total_requests,,"Amazon US East (Ashburn, US)",,,,,,,1014.0,,,,,,,,,,,,
